width,height,className,classId,path
205,301,homer_simpson,7,dataset_000598.png
263,294,apu_nahasapeemapetilon,1,dataset_000599.png
235,294,milhouse_van_houten,12,dataset_000600.png
168,338,abraham_grampa_simpson,0,dataset_000601.png
310,460,principal_skinner,16,dataset_000602.png
347,281,homer_simpson,7,dataset_000603.png
211,297,homer_simpson,7,dataset_000604.png
266,416,marge_simpson,11,dataset_000605.png
198,278,abraham_grampa_simpson,0,dataset_000606.png
146,407,charles_montgomery_burns,3,dataset_000607.png
133,191,apu_nahasapeemapetilon,1,dataset_000608.png
188,221,moe_szyslak,13,dataset_000609.png
159,283,chief_wiggum,4,dataset_000610.png
241,332,marge_simpson,11,dataset_000611.png
273,290,edna_krabappel,6,dataset_000612.png
227,250,charles_montgomery_burns,3,dataset_000613.png
253,369,lisa_simpson,10,dataset_000614.png
244,410,homer_simpson,7,dataset_000615.png
235,361,abraham_grampa_simpson,0,dataset_000616.png
201,245,sideshow_bob,17,dataset_000617.png
183,247,milhouse_van_houten,12,dataset_000618.png
128,412,principal_skinner,16,dataset_000619.png
155,151,charles_montgomery_burns,3,dataset_000620.png
223,359,bart_simpson,2,dataset_000621.png
199,377,bart_simpson,2,dataset_000622.png
256,375,milhouse_van_houten,12,dataset_000623.png
210,258,lisa_simpson,10,dataset_000624.png
204,300,marge_simpson,11,dataset_000625.png
294,423,abraham_grampa_simpson,0,dataset_000626.png
220,296,abraham_grampa_simpson,0,dataset_000627.png
199,318,homer_simpson,7,dataset_000628.png
190,238,charles_montgomery_burns,3,dataset_000629.png
373,424,homer_simpson,7,dataset_000630.png
275,464,bart_simpson,2,dataset_000631.png
221,321,marge_simpson,11,dataset_000632.png
396,506,comic_book_guy,5,dataset_000633.png
150,146,nelson_muntz,15,dataset_000634.png
223,235,bart_simpson,2,dataset_000635.png
163,215,charles_montgomery_burns,3,dataset_000636.png
244,368,abraham_grampa_simpson,0,dataset_000637.png
172,268,charles_montgomery_burns,3,dataset_000638.png
125,144,charles_montgomery_burns,3,dataset_000639.png
162,267,abraham_grampa_simpson,0,dataset_000640.png
204,273,lisa_simpson,10,dataset_000641.png
244,366,chief_wiggum,4,dataset_000642.png
307,200,lisa_simpson,10,dataset_000643.png
234,322,krusty_the_clown,9,dataset_000644.png
381,441,principal_skinner,16,dataset_000645.png
276,355,homer_simpson,7,dataset_000646.png
276,385,lisa_simpson,10,dataset_000647.png
214,310,ned_flanders,14,dataset_000648.png
285,367,comic_book_guy,5,dataset_000649.png
232,312,milhouse_van_houten,12,dataset_000650.png
163,253,homer_simpson,7,dataset_000651.png
182,324,bart_simpson,2,dataset_000652.png
201,351,principal_skinner,16,dataset_000653.png
165,298,principal_skinner,16,dataset_000654.png
295,421,bart_simpson,2,dataset_000655.png
226,308,sideshow_bob,17,dataset_000656.png
187,242,chief_wiggum,4,dataset_000657.png
156,193,lisa_simpson,10,dataset_000658.png
221,361,marge_simpson,11,dataset_000659.png
217,345,homer_simpson,7,dataset_000660.png
145,329,abraham_grampa_simpson,0,dataset_000661.png
276,275,kent_brockman,8,dataset_000662.png
235,333,abraham_grampa_simpson,0,dataset_000663.png
188,284,edna_krabappel,6,dataset_000664.png
369,469,lisa_simpson,10,dataset_000665.png
207,281,homer_simpson,7,dataset_000666.png
252,343,ned_flanders,14,dataset_000667.png
195,295,ned_flanders,14,dataset_000668.png
271,244,moe_szyslak,13,dataset_000669.png
136,180,ned_flanders,14,dataset_000670.png
367,396,homer_simpson,7,dataset_000671.png
296,378,lisa_simpson,10,dataset_000672.png
203,205,bart_simpson,2,dataset_000673.png
208,361,marge_simpson,11,dataset_000674.png
290,313,abraham_grampa_simpson,0,dataset_000675.png
209,297,abraham_grampa_simpson,0,dataset_000676.png
260,466,ned_flanders,14,dataset_000677.png
436,436,principal_skinner,16,dataset_000678.png
327,485,sideshow_bob,17,dataset_000679.png
226,330,marge_simpson,11,dataset_000680.png
289,478,marge_simpson,11,dataset_000681.png
447,375,sideshow_bob,17,dataset_000682.png
286,408,chief_wiggum,4,dataset_000683.png
239,393,bart_simpson,2,dataset_000684.png
192,329,marge_simpson,11,dataset_000685.png
180,231,apu_nahasapeemapetilon,1,dataset_000686.png
147,227,ned_flanders,14,dataset_000687.png
190,316,bart_simpson,2,dataset_000688.png
176,304,principal_skinner,16,dataset_000689.png
181,244,principal_skinner,16,dataset_000690.png
153,460,marge_simpson,11,dataset_000691.png
238,336,lisa_simpson,10,dataset_000692.png
165,424,abraham_grampa_simpson,0,dataset_000693.png
295,433,bart_simpson,2,dataset_000694.png
129,183,ned_flanders,14,dataset_000695.png
227,309,charles_montgomery_burns,3,dataset_000696.png
182,254,homer_simpson,7,dataset_000697.png
179,242,charles_montgomery_burns,3,dataset_000698.png
257,374,ned_flanders,14,dataset_000699.png
125,198,abraham_grampa_simpson,0,dataset_000700.png
193,382,lisa_simpson,10,dataset_000701.png
299,413,ned_flanders,14,dataset_000702.png
264,331,moe_szyslak,13,dataset_000703.png
181,404,marge_simpson,11,dataset_000704.png
145,304,marge_simpson,11,dataset_000705.png
237,285,charles_montgomery_burns,3,dataset_000706.png
153,199,charles_montgomery_burns,3,dataset_000707.png
155,247,milhouse_van_houten,12,dataset_000708.png
237,291,lisa_simpson,10,dataset_000709.png
141,225,ned_flanders,14,dataset_000710.png
275,357,homer_simpson,7,dataset_000711.png
308,386,homer_simpson,7,dataset_000712.png
170,391,abraham_grampa_simpson,0,dataset_000713.png
288,319,moe_szyslak,13,dataset_000714.png
288,328,apu_nahasapeemapetilon,1,dataset_000715.png
143,241,ned_flanders,14,dataset_000716.png
175,185,moe_szyslak,13,dataset_000717.png
173,193,nelson_muntz,15,dataset_000718.png
213,484,marge_simpson,11,dataset_000719.png
308,411,ned_flanders,14,dataset_000720.png
125,191,ned_flanders,14,dataset_000721.png
155,227,comic_book_guy,5,dataset_000722.png
177,203,charles_montgomery_burns,3,dataset_000723.png
220,294,homer_simpson,7,dataset_000724.png
284,313,charles_montgomery_burns,3,dataset_000725.png
318,424,marge_simpson,11,dataset_000726.png
214,236,charles_montgomery_burns,3,dataset_000727.png
290,285,kent_brockman,8,dataset_000728.png
173,312,marge_simpson,11,dataset_000729.png
177,325,homer_simpson,7,dataset_000730.png
135,153,ned_flanders,14,dataset_000731.png
277,288,comic_book_guy,5,dataset_000732.png
217,271,nelson_muntz,15,dataset_000733.png
183,276,apu_nahasapeemapetilon,1,dataset_000734.png
163,183,edna_krabappel,6,dataset_000735.png
432,393,charles_montgomery_burns,3,dataset_000736.png
157,199,milhouse_van_houten,12,dataset_000737.png
292,411,lisa_simpson,10,dataset_000738.png
282,387,homer_simpson,7,dataset_000739.png
271,275,nelson_muntz,15,dataset_000740.png
130,181,principal_skinner,16,dataset_000741.png
238,359,marge_simpson,11,dataset_000742.png
313,351,abraham_grampa_simpson,0,dataset_000743.png
262,368,principal_skinner,16,dataset_000744.png
206,319,moe_szyslak,13,dataset_000745.png
134,116,krusty_the_clown,9,dataset_000746.png
120,175,charles_montgomery_burns,3,dataset_000747.png
231,363,bart_simpson,2,dataset_000748.png
120,172,homer_simpson,7,dataset_000749.png
172,229,charles_montgomery_burns,3,dataset_000750.png
157,279,ned_flanders,14,dataset_000751.png
245,428,abraham_grampa_simpson,0,dataset_000752.png
240,339,bart_simpson,2,dataset_000753.png
144,186,moe_szyslak,13,dataset_000754.png
160,142,charles_montgomery_burns,3,dataset_000755.png
182,291,comic_book_guy,5,dataset_000756.png
177,207,bart_simpson,2,dataset_000757.png
336,411,marge_simpson,11,dataset_000758.png
217,170,charles_montgomery_burns,3,dataset_000759.png
449,356,edna_krabappel,6,dataset_000760.png
266,382,principal_skinner,16,dataset_000761.png
151,233,ned_flanders,14,dataset_000762.png
403,474,krusty_the_clown,9,dataset_000763.png
213,330,lisa_simpson,10,dataset_000764.png
255,424,kent_brockman,8,dataset_000765.png
259,351,bart_simpson,2,dataset_000766.png
347,289,lisa_simpson,10,dataset_000767.png
231,388,principal_skinner,16,dataset_000768.png
211,359,principal_skinner,16,dataset_000769.png
158,251,lisa_simpson,10,dataset_000770.png
215,320,homer_simpson,7,dataset_000771.png
266,331,moe_szyslak,13,dataset_000772.png
158,206,principal_skinner,16,dataset_000773.png
164,192,principal_skinner,16,dataset_000774.png
243,351,edna_krabappel,6,dataset_000775.png
208,377,bart_simpson,2,dataset_000776.png
248,474,marge_simpson,11,dataset_000777.png
287,394,marge_simpson,11,dataset_000778.png
135,202,apu_nahasapeemapetilon,1,dataset_000779.png
128,295,milhouse_van_houten,12,dataset_000780.png
225,288,chief_wiggum,4,dataset_000781.png
224,337,krusty_the_clown,9,dataset_000782.png
333,429,bart_simpson,2,dataset_000783.png
182,195,milhouse_van_houten,12,dataset_000784.png
331,373,bart_simpson,2,dataset_000785.png
153,274,abraham_grampa_simpson,0,dataset_000786.png
396,467,ned_flanders,14,dataset_000787.png
225,290,charles_montgomery_burns,3,dataset_000788.png
217,322,abraham_grampa_simpson,0,dataset_000789.png
215,258,sideshow_bob,17,dataset_000790.png
235,180,homer_simpson,7,dataset_000791.png
214,357,marge_simpson,11,dataset_000792.png
199,461,krusty_the_clown,9,dataset_000793.png
166,149,moe_szyslak,13,dataset_000794.png
128,138,homer_simpson,7,dataset_000795.png
175,247,ned_flanders,14,dataset_000796.png
177,229,moe_szyslak,13,dataset_000797.png
204,294,apu_nahasapeemapetilon,1,dataset_000798.png
235,366,principal_skinner,16,dataset_000799.png
213,242,nelson_muntz,15,dataset_000800.png
125,401,marge_simpson,11,dataset_000801.png
272,386,abraham_grampa_simpson,0,dataset_000802.png
244,338,lisa_simpson,10,dataset_000803.png
198,212,krusty_the_clown,9,dataset_000804.png
253,371,sideshow_bob,17,dataset_000805.png
360,473,comic_book_guy,5,dataset_000806.png
369,389,principal_skinner,16,dataset_000807.png
260,403,homer_simpson,7,dataset_000808.png
294,429,nelson_muntz,15,dataset_000809.png
177,254,apu_nahasapeemapetilon,1,dataset_000810.png
177,163,homer_simpson,7,dataset_000811.png
211,331,principal_skinner,16,dataset_000812.png
177,190,charles_montgomery_burns,3,dataset_000813.png
148,284,ned_flanders,14,dataset_000814.png
181,264,homer_simpson,7,dataset_000815.png
189,186,lisa_simpson,10,dataset_000816.png
125,174,edna_krabappel,6,dataset_000817.png
435,446,kent_brockman,8,dataset_000818.png
201,270,lisa_simpson,10,dataset_000819.png
320,220,apu_nahasapeemapetilon,1,dataset_000820.png
228,361,ned_flanders,14,dataset_000821.png
244,340,charles_montgomery_burns,3,dataset_000822.png
261,360,chief_wiggum,4,dataset_000823.png
282,252,charles_montgomery_burns,3,dataset_000824.png
427,416,bart_simpson,2,dataset_000825.png
197,242,abraham_grampa_simpson,0,dataset_000826.png
299,359,lisa_simpson,10,dataset_000827.png
203,272,abraham_grampa_simpson,0,dataset_000828.png
204,225,principal_skinner,16,dataset_000829.png
247,481,nelson_muntz,15,dataset_000830.png
280,306,ned_flanders,14,dataset_000831.png
217,298,charles_montgomery_burns,3,dataset_000832.png
129,193,ned_flanders,14,dataset_000833.png
284,351,homer_simpson,7,dataset_000834.png
240,368,edna_krabappel,6,dataset_000835.png
208,183,principal_skinner,16,dataset_000836.png
228,187,nelson_muntz,15,dataset_000837.png
241,252,homer_simpson,7,dataset_000838.png
146,180,principal_skinner,16,dataset_000839.png
225,342,homer_simpson,7,dataset_000840.png
194,423,marge_simpson,11,dataset_000841.png
258,447,abraham_grampa_simpson,0,dataset_000842.png
248,305,ned_flanders,14,dataset_000843.png
198,276,principal_skinner,16,dataset_000844.png
126,145,charles_montgomery_burns,3,dataset_000845.png
394,408,edna_krabappel,6,dataset_000846.png
224,287,apu_nahasapeemapetilon,1,dataset_000847.png
140,204,edna_krabappel,6,dataset_000848.png
225,299,moe_szyslak,13,dataset_000849.png
199,264,nelson_muntz,15,dataset_000850.png
203,286,edna_krabappel,6,dataset_000851.png
257,424,abraham_grampa_simpson,0,dataset_000852.png
215,301,abraham_grampa_simpson,0,dataset_000853.png
150,240,lisa_simpson,10,dataset_000854.png
294,408,bart_simpson,2,dataset_000855.png
252,395,bart_simpson,2,dataset_000856.png
182,221,nelson_muntz,15,dataset_000857.png
177,279,homer_simpson,7,dataset_000858.png
211,315,lisa_simpson,10,dataset_000859.png
254,425,homer_simpson,7,dataset_000860.png
171,307,homer_simpson,7,dataset_000861.png
281,340,krusty_the_clown,9,dataset_000862.png
195,287,krusty_the_clown,9,dataset_000863.png
144,218,abraham_grampa_simpson,0,dataset_000864.png
158,215,moe_szyslak,13,dataset_000865.png
172,269,chief_wiggum,4,dataset_000866.png
120,303,ned_flanders,14,dataset_000867.png
213,282,abraham_grampa_simpson,0,dataset_000868.png
167,221,bart_simpson,2,dataset_000869.png
196,391,bart_simpson,2,dataset_000870.png
214,268,homer_simpson,7,dataset_000871.png
201,426,marge_simpson,11,dataset_000872.png
237,372,ned_flanders,14,dataset_000873.png
222,330,kent_brockman,8,dataset_000874.png
188,270,chief_wiggum,4,dataset_000875.png
160,207,chief_wiggum,4,dataset_000876.png
190,335,milhouse_van_houten,12,dataset_000877.png
131,324,nelson_muntz,15,dataset_000878.png
194,294,principal_skinner,16,dataset_000879.png
270,323,bart_simpson,2,dataset_000880.png
217,295,abraham_grampa_simpson,0,dataset_000881.png
301,400,bart_simpson,2,dataset_000882.png
211,253,charles_montgomery_burns,3,dataset_000883.png
424,436,sideshow_bob,17,dataset_000884.png
198,326,lisa_simpson,10,dataset_000885.png
165,354,marge_simpson,11,dataset_000886.png
383,375,kent_brockman,8,dataset_000887.png
264,360,homer_simpson,7,dataset_000888.png
326,341,principal_skinner,16,dataset_000889.png
305,337,homer_simpson,7,dataset_000890.png
266,413,krusty_the_clown,9,dataset_000891.png
344,371,lisa_simpson,10,dataset_000892.png
246,310,sideshow_bob,17,dataset_000893.png
162,216,principal_skinner,16,dataset_000894.png
176,284,homer_simpson,7,dataset_000895.png
331,420,abraham_grampa_simpson,0,dataset_000896.png
179,185,kent_brockman,8,dataset_000897.png
166,161,homer_simpson,7,dataset_000898.png
145,292,lisa_simpson,10,dataset_000899.png
120,192,bart_simpson,2,dataset_000900.png
162,244,bart_simpson,2,dataset_000901.png
213,327,principal_skinner,16,dataset_000902.png
161,314,ned_flanders,14,dataset_000903.png
128,211,homer_simpson,7,dataset_000904.png
149,198,lisa_simpson,10,dataset_000905.png
275,395,abraham_grampa_simpson,0,dataset_000906.png
218,189,kent_brockman,8,dataset_000907.png
239,286,principal_skinner,16,dataset_000908.png
272,402,bart_simpson,2,dataset_000909.png
216,469,principal_skinner,16,dataset_000910.png
186,169,kent_brockman,8,dataset_000911.png
180,228,moe_szyslak,13,dataset_000912.png
183,215,bart_simpson,2,dataset_000913.png
152,188,lisa_simpson,10,dataset_000914.png
188,263,homer_simpson,7,dataset_000915.png
322,338,comic_book_guy,5,dataset_000916.png
144,237,charles_montgomery_burns,3,dataset_000917.png
291,405,abraham_grampa_simpson,0,dataset_000918.png
203,375,kent_brockman,8,dataset_000919.png
297,353,krusty_the_clown,9,dataset_000920.png
198,242,bart_simpson,2,dataset_000921.png
279,287,marge_simpson,11,dataset_000922.png
164,229,sideshow_bob,17,dataset_000923.png
205,341,sideshow_bob,17,dataset_000924.png
324,439,krusty_the_clown,9,dataset_000925.png
181,310,ned_flanders,14,dataset_000926.png
226,323,lisa_simpson,10,dataset_000927.png
229,235,moe_szyslak,13,dataset_000928.png
166,253,apu_nahasapeemapetilon,1,dataset_000929.png
228,372,bart_simpson,2,dataset_000930.png
222,273,homer_simpson,7,dataset_000931.png
150,167,charles_montgomery_burns,3,dataset_000932.png
258,322,apu_nahasapeemapetilon,1,dataset_000933.png
240,293,charles_montgomery_burns,3,dataset_000934.png
328,390,sideshow_bob,17,dataset_000935.png
256,476,homer_simpson,7,dataset_000936.png
177,373,marge_simpson,11,dataset_000937.png
173,395,ned_flanders,14,dataset_000938.png
320,476,homer_simpson,7,dataset_000939.png
210,240,homer_simpson,7,dataset_000940.png
272,321,bart_simpson,2,dataset_000941.png
220,351,marge_simpson,11,dataset_000942.png
197,292,bart_simpson,2,dataset_000943.png
177,276,ned_flanders,14,dataset_000944.png
286,380,chief_wiggum,4,dataset_000945.png
261,348,abraham_grampa_simpson,0,dataset_000946.png
256,307,edna_krabappel,6,dataset_000947.png
343,413,lisa_simpson,10,dataset_000948.png
211,311,ned_flanders,14,dataset_000949.png
174,368,abraham_grampa_simpson,0,dataset_000950.png
276,328,bart_simpson,2,dataset_000951.png
205,310,kent_brockman,8,dataset_000952.png
220,360,abraham_grampa_simpson,0,dataset_000953.png
185,418,principal_skinner,16,dataset_000954.png
263,384,charles_montgomery_burns,3,dataset_000955.png
242,302,bart_simpson,2,dataset_000956.png
289,461,bart_simpson,2,dataset_000957.png
169,240,edna_krabappel,6,dataset_000958.png
287,434,bart_simpson,2,dataset_000959.png
383,216,lisa_simpson,10,dataset_000960.png
208,311,bart_simpson,2,dataset_000961.png
232,338,abraham_grampa_simpson,0,dataset_000962.png
236,262,charles_montgomery_burns,3,dataset_000963.png
166,238,moe_szyslak,13,dataset_000964.png
248,353,bart_simpson,2,dataset_000965.png
240,286,nelson_muntz,15,dataset_000966.png
199,324,homer_simpson,7,dataset_000967.png
266,239,homer_simpson,7,dataset_000968.png
147,273,ned_flanders,14,dataset_000969.png
158,206,edna_krabappel,6,dataset_000970.png
234,307,homer_simpson,7,dataset_000971.png
237,416,principal_skinner,16,dataset_000972.png
269,352,bart_simpson,2,dataset_000973.png
243,433,apu_nahasapeemapetilon,1,dataset_000974.png
220,353,bart_simpson,2,dataset_000975.png
171,197,charles_montgomery_burns,3,dataset_000976.png
169,226,charles_montgomery_burns,3,dataset_000977.png
150,264,marge_simpson,11,dataset_000978.png
266,297,principal_skinner,16,dataset_000979.png
309,435,ned_flanders,14,dataset_000980.png
186,313,homer_simpson,7,dataset_000981.png
350,345,charles_montgomery_burns,3,dataset_000982.png
140,134,kent_brockman,8,dataset_000983.png
417,361,sideshow_bob,17,dataset_000984.png
122,202,kent_brockman,8,dataset_000985.png
283,413,apu_nahasapeemapetilon,1,dataset_000986.png
